seconds,roof,tank,inlet,solar,backup
32259,9,53,18,0,0
32269,9,53,18,0,0
32279,9,53,18,0,0
32289,9,53,18,0,0
32299,9,53,18,0,0
32309,9,53,18,0,0
32319,9,53,19,0,0
32329,9,53,19,0,0
32339,9,53,19,0,0
32349,9,53,19,0,0
32359,9,53,19,0,0
32369,9,53,19,0,0
32379,9,53,19,0,0
32389,9,53,19,0,0
32399,9,53,19,0,0
32409,9,53,19,0,0
32419,9,53,19,0,0
32429,9,53,19,0,0
32439,9,53,19,0,0
32449,9,53,19,0,0
32459,9,53,19,0,0
32469,9,53,19,0,0
32479,9,53,19,0,0
32489,9,53,19,0,0
32499,9,53,19,0,0
32509,9,53,19,0,0
32519,9,53,19,0,0
32529,9,53,19,0,0
32539,9,53,19,0,0
32549,9,53,19,0,0
32559,9,53,19,0,0
32569,9,53,19,0,0
32579,9,53,19,0,0
32589,9,53,19,0,0
32599,9,53,19,0,0
32609,9,53,19,0,0
32619,9,53,19,0,0
32629,9,53,19,0,0
32639,9,53,19,0,0
32649,9,53,19,0,0
32659,9,53,19,0,0
32669,9,53,19,0,0
32679,9,53,19,0,0
32689,9,53,19,0,0
32699,9,53,19,0,0
32709,9,53,19,0,0
32719,9,53,19,0,0
32729,9,53,19,0,0
32739,9,53,19,0,0
32749,9,53,19,0,0
32759,9,53,19,0,0
32769,9,53,19,0,0
32779,9,53,19,0,0
32789,9,53,19,0,0
32799,9,53,19,0,0
32809,9,53,19,0,0
32819,9,53,19,0,0
32829,9,53,19,0,0
32839,9,53,19,0,0
32849,9,53,19,0,0
32859,9,53,19,0,0
32869,9,53,19,0,0
32879,9,53,19,0,0
32889,9,53,19,0,0
32899,9,53,19,0,0
32909,9,53,19,0,0
32919,9,53,19,0,0
32929,9,53,19,0,0
32939,9,53,19,0,0
32949,9,53,19,0,0
32959,9,53,19,0,0
32969,9,53,19,0,0
32979,9,53,19,0,0
32989,9,53,19,0,0
32999,9,53,19,0,0
33009,9,53,19,0,0
33019,9,53,19,0,0
33029,9,53,19,0,0
33039,9,53,19,0,0
33049,9,53,19,0,0
33059,9,53,19,0,0
33069,9,53,19,0,0
33079,9,53,19,0,0
33089,9,53,19,0,0
33099,9,53,19,0,0
33109,9,53,19,0,0
33119,9,53,19,0,0
33129,10,53,19,0,0
33139,10,53,19,0,0
33149,10,53,19,0,0
33159,10,53,19,0,0
33169,10,53,19,0,0
33179,10,53,19,0,0
33189,10,53,19,0,0
33199,10,53,19,0,0
33209,10,53,19,0,0
33219,10,53,19,0,0
33229,10,53,19,0,0
33239,10,53,19,0,0
33249,10,53,19,0,0
33259,10,53,19,0,0
33269,10,53,19,0,0
33279,10,53,19,0,0
33289,10,53,19,0,0
33299,10,53,19,0,0
33309,10,53,19,0,0
33319,10,53,19,0,0
33329,10,53,19,0,0
33339,10,53,19,0,0
33349,10,53,19,0,0
33359,10,53,19,0,0
33369,10,53,19,0,0
33379,10,53,19,0,0
33389,10,53,19,0,0
33399,10,53,19,0,0
33409,10,53,19,0,0
33419,10,53,19,0,0
33429,10,53,19,0,0
33439,10,53,19,0,0
33449,10,53,19,0,0
33459,10,53,19,0,0
33469,10,53,19,0,0
33479,10,53,19,0,0
33489,10,53,19,0,0
33499,10,53,19,0,0
33509,10,53,19,0,0
33519,10,53,19,0,0
33529,10,53,19,0,0
33539,10,53,19,0,0
33549,10,53,19,0,0
33559,10,53,19,0,0
33569,10,53,19,0,0
33579,10,53,19,0,0
33589,10,53,19,0,0
33599,10,53,19,0,0
33609,10,53,19,0,0
33619,10,53,19,0,0
33629,10,53,19,0,0
33639,10,53,19,0,0
33649,10,53,19,0,0
33659,10,53,19,0,0
33669,10,53,19,0,0
33679,10,53,19,0,0
33689,10,53,19,0,0
33699,10,53,19,0,0
33709,10,53,19,0,0
33719,10,53,19,0,0
33729,10,53,19,0,0
33739,10,53,19,0,0
33749,10,53,19,0,0
33759,10,53,19,0,0
33769,10,53,19,0,0
33779,10,53,19,0,0
33789,10,53,19,0,0
33799,10,53,19,0,0
33809,10,53,19,0,0
33819,10,53,19,0,0
33829,10,53,19,0,0
33839,10,53,19,0,0
33849,10,53,19,0,0
33859,10,53,19,0,0
33869,10,53,19,0,0
33879,10,53,19,0,0
33889,10,53,19,0,0
33899,10,53,19,0,0
33909,10,53,19,0,0
33919,10,53,19,0,0
33929,10,53,19,0,0
33939,10,53,19,0,0
33949,10,53,19,0,0
33959,10,53,19,0,0
33969,10,53,19,0,0
33979,10,53,19,0,0
33989,10,53,19,0,0
33999,10,53,19,0,0
34009,10,53,19,0,0
34019,10,53,19,0,0
34029,10,53,19,0,0
34039,10,53,19,0,0
34049,10,53,19,0,0
34059,10,53,19,0,0
34069,10,53,19,0,0
34079,10,53,19,0,0
34089,10,53,19,0,0
34099,10,53,19,0,0
34109,10,53,19,0,0
34119,10,53,19,0,0
34129,10,53,19,0,0
34139,10,53,19,0,0
34149,10,53,19,0,0
34159,10,53,19,0,0
34169,10,53,19,0,0
34179,10,53,19,0,0
34189,10,53,19,0,0
34199,10,53,19,0,0
34209,10,53,19,0,0
34219,10,53,19,0,0
34229,10,53,19,0,0
34239,10,53,19,0,0
34249,10,53,19,0,0
34259,10,53,19,0,0
34269,10,53,19,0,0
34279,10,53,19,0,0
34289,10,53,19,0,0
34299,10,53,19,0,0
34309,11,53,19,0,0
34319,11,53,19,0,0
34329,11,53,19,0,0
34339,11,53,19,0,0
34349,11,53,19,0,0
34359,11,53,19,0,0
34369,11,53,19,0,0
34379,11,53,19,0,0
34389,11,53,19,0,0
34399,11,53,19,0,0
34409,11,53,19,0,0
34419,11,53,19,0,0
34429,11,53,19,0,0
34439,11,53,19,0,0
34449,11,53,19,0,0
34459,11,53,19,0,0
34469,11,53,19,0,0
34479,11,53,19,0,0
34489,11,53,19,0,0
34499,11,53,19,0,0
34509,11,53,19,0,0
34519,11,53,19,0,0
34529,11,53,19,0,0
34539,11,53,19,0,0
34549,11,53,19,0,0
34559,11,53,19,0,0
34569,11,53,19,0,0
34579,11,53,19,0,0
34589,11,53,19,0,0
34599,11,53,19,0,0
34609,11,53,19,0,0
34619,11,53,19,0,0
34629,11,53,19,0,0
34639,11,53,19,0,0
34649,11,53,19,0,0
34659,11,53,19,0,0
34669,11,53,19,0,0
34679,11,53,19,0,0
34689,11,53,19,0,0
34699,11,53,19,0,0
34709,11,53,19,0,0
34719,11,53,19,0,0
34729,11,53,19,0,0
34739,11,53,19,0,0
34749,11,53,19,0,0
34759,11,53,19,0,0
34769,11,53,19,0,0
34779,11,53,19,0,0
34789,11,53,19,0,0
34799,11,53,19,0,0
34809,11,53,19,0,0
34819,11,53,19,0,0
34829,11,53,19,0,0
34839,11,53,19,0,0
34849,11,53,19,0,0
34859,11,53,19,0,0
34869,11,53,19,0,0
34879,11,53,19,0,0
34889,11,53,19,0,0
34899,11,53,19,0,0
34909,11,53,19,0,0
34919,11,53,19,0,0
34929,11,53,19,0,0
34939,11,53,19,0,0
34949,11,53,19,0,0
34959,11,53,19,0,0
34969,11,53,19,0,0
34979,11,53,19,0,0
34989,11,53,19,0,0
34999,11,53,19,0,0
35009,11,53,19,0,0
35019,11,53,19,0,0
35029,11,53,19,0,0
35039,11,53,19,0,0
35049,11,53,19,0,0
35059,11,53,19,0,0
35069,11,53,19,0,0
35079,11,53,19,0,0
35089,11,53,19,0,0
35099,11,53,19,0,0
35109,11,53,19,0,0
35119,11,53,19,0,0
35129,11,53,19,0,0
35139,11,53,19,0,0
35149,11,53,19,0,0
35159,11,53,19,0,0
35169,11,53,19,0,0
35179,11,53,19,0,0
35189,11,53,19,0,0
35199,11,53,19,0,0
35209,11,53,19,0,0
35219,11,53,19,0,0
35229,11,53,19,0,0
35239,11,53,19,0,0
35249,11,53,19,0,0
35259,11,53,19,0,0
35269,11,53,19,0,0
35279,11,53,19,0,0
35289,11,53,19,0,0
35299,11,53,19,0,0
35309,11,53,19,0,0
35319,11,53,19,0,0
35329,11,53,19,0,0
35339,11,53,19,0,0
35349,11,53,19,0,0
35359,11,53,19,0,0
35369,11,53,19,0,0
35379,11,53,19,0,0
35389,11,53,19,0,0
35399,11,53,19,0,0
35409,11,53,19,0,0
35419,11,53,19,0,0
35429,11,53,19,0,0
35439,11,53,19,0,0
35449,11,53,19,0,0
35459,11,53,19,0,0
35469,11,53,19,0,0
35479,11,53,19,0,0
35489,11,53,19,0,0
35499,11,53,19,0,0
35509,11,53,19,0,0
35519,11,53,19,0,0
35529,11,53,19,0,0
35539,11,53,19,0,0
35549,11,53,19,0,0
35559,11,53,19,0,0
35569,11,53,19,0,0
35579,11,53,19,0,0
35589,11,53,19,0,0
35599,11,53,19,0,0
35609,11,53,19,0,0
35619,11,53,19,0,0
35629,11,53,19,0,0
35639,11,53,19,0,0
35649,11,53,19,0,0
35659,11,53,19,0,0
35669,11,53,19,0,0
35679,11,53,19,0,0
35689,11,53,19,0,0
35699,11,53,19,0,0
35709,11,53,19,0,0
35719,11,53,19,0,0
35729,11,53,19,0,0
35739,11,53,19,0,0
35749,12,53,19,0,0
35759,12,53,19,0,0
35769,12,53,19,0,0
35779,12,53,19,0,0
35789,12,53,19,0,0
35799,12,53,19,0,0
35809,12,53,19,0,0
35819,12,53,19,0,0
35829,12,53,19,0,0
35839,12,53,19,0,0
35849,12,53,19,0,0
35859,12,53,19,0,0
35869,12,53,19,0,0
35879,12,53,19,0,0
35889,12,53,19,0,0
35899,12,53,19,0,0
35909,12,53,19,0,0
35919,12,53,19,0,0
35929,12,53,19,0,0
35939,12,53,19,0,0
35949,12,53,19,0,0
35959,12,53,19,0,0
35969,12,53,19,0,0
35979,12,53,19,0,0
35989,12,53,19,0,0
35999,12,53,19,0,0
36009,12,53,19,0,0
36019,12,53,19,0,0
36029,12,53,19,0,0
36039,12,53,19,0,0
36049,12,53,19,0,0
36059,12,53,19,0,0
36069,12,53,19,0,0
36079,12,53,19,0,0
36089,12,53,19,0,0
36099,12,53,19,0,0
36109,12,53,19,0,0
36119,12,53,19,0,0
36129,12,53,19,0,0
36139,12,53,19,0,0
36149,12,53,19,0,0
36159,12,53,19,0,0
36169,12,53,19,0,0
36179,12,53,19,0,0
36189,12,53,19,0,0
36199,12,53,19,0,0
36209,12,53,19,0,0
36219,12,53,19,0,0
36229,12,53,19,0,0
36239,12,53,19,0,0
36249,12,53,19,0,0
36259,12,53,19,0,0
36269,12,53,19,0,0
36279,12,53,19,0,0
36289,12,53,19,0,0
36299,12,53,19,0,0
36309,12,53,19,0,0
36319,12,53,19,0,0
36329,12,53,19,0,0
36339,12,53,19,0,0
36349,12,53,19,0,0
36359,12,53,19,0,0
36369,12,53,19,0,0
36379,12,53,19,0,0
36389,12,53,19,0,0
36399,12,53,19,0,0
36409,12,53,19,0,0
36419,12,53,19,0,0
36429,12,53,19,0,0
36439,12,53,19,0,0
36449,12,53,19,0,0
36459,12,53,19,0,0
36469,12,53,19,0,0
36479,12,53,19,0,0
36489,12,53,19,0,0
36499,12,53,19,0,0
36509,12,53,19,0,0
36519,12,53,19,0,0
36529,12,53,19,0,0
36539,12,53,19,0,0
36549,12,53,19,0,0
36559,12,53,19,0,0
36569,12,53,19,0,0
36579,12,53,19,0,0
36589,12,53,19,0,0
36599,12,53,19,0,0
36609,12,53,19,0,0
36619,12,53,19,0,0
36629,12,53,19,0,0
36639,12,53,19,0,0
36649,12,53,19,0,0
36659,12,53,19,0,0
36669,12,53,19,0,0
36679,12,53,19,0,0
36689,12,53,19,0,0
36699,12,53,19,0,0
36709,12,53,19,0,0
36719,12,53,19,0,0
36729,12,53,19,0,0
36739,12,53,19,0,0
36749,12,53,19,0,0
36759,12,53,19,0,0
36769,12,53,19,0,0
36779,12,53,19,0,0
36789,12,53,19,0,0
36799,12,53,19,0,0
36809,12,53,19,0,0
36819,12,53,19,0,0
36829,12,53,19,0,0
36839,12,53,19,0,0
36849,12,53,19,0,0
36859,12,53,19,0,0
36869,12,53,19,0,0
36879,12,53,19,0,0
36889,12,53,19,0,0
36899,12,53,19,0,0
36909,12,53,19,0,0
36919,12,53,19,0,0
36929,12,53,19,0,0
36939,12,53,19,0,0
36949,12,53,19,0,0
36959,12,53,19,0,0
36969,13,53,19,0,0
36979,13,53,19,0,0
36989,13,53,19,0,0
36999,13,53,19,0,0
37009,13,53,19,0,0
37019,13,53,19,0,0
37029,13,53,19,0,0
37039,13,53,19,0,0
37049,13,53,19,0,0
37059,13,53,19,0,0
37069,13,53,19,0,0
37079,13,53,19,0,0
37089,13,53,19,0,0
37099,13,53,19,0,0
37109,13,53,19,0,0
37119,13,53,19,0,0
37129,13,53,19,0,0
37139,13,53,19,0,0
37149,13,53,19,0,0
37159,13,53,19,0,0
37169,13,53,19,0,0
37179,13,53,19,0,0
37189,13,53,19,0,0
37199,13,53,19,0,0
37209,13,53,19,0,0
37219,13,53,19,0,0
37229,13,53,19,0,0
37239,13,53,19,0,0
37249,13,53,19,0,0
37259,13,53,19,0,0
37269,13,53,19,0,0
37279,13,53,19,0,0
37289,13,53,19,0,0
37299,13,53,19,0,0
37309,13,53,19,0,0
37319,13,53,19,0,0
37329,13,53,19,0,0
37339,13,53,19,0,0
37349,13,53,19,0,0
37359,13,53,19,0,0
37369,13,53,19,0,0
37379,13,53,19,0,0
37389,13,53,19,0,0
37399,13,53,19,0,0
37409,13,53,19,0,0
37419,13,53,19,0,0
37429,13,53,19,0,0
37439,13,53,19,0,0
37449,13,53,19,0,0
37459,13,53,19,0,0
37469,14,53,19,0,0
37479,14,53,19,0,0
37489,14,53,19,0,0
37499,14,53,19,0,0
37509,14,53,19,0,0
37519,14,53,19,0,0
37529,14,53,19,0,0
37539,14,53,19,0,0
37549,14,53,19,0,0
37559,14,53,19,0,0
37569,14,53,19,0,0
37579,14,53,19,0,0
37589,14,53,19,0,0
37599,14,53,19,0,0
37609,14,53,19,0,0
37619,14,53,19,0,0
37629,14,53,19,0,0
37639,14,53,19,0,0
37649,14,53,19,0,0
37659,14,53,19,0,0
37669,14,53,19,0,0
37679,14,53,19,0,0
37689,14,53,19,0,0
37699,14,53,19,0,0
37709,14,53,19,0,0
37719,14,53,19,0,0
37729,14,53,19,0,0
37739,15,53,19,0,0
37749,15,53,19,0,0
37759,15,53,19,0,0
37769,15,53,19,0,0
37779,15,53,19,0,0
37789,15,53,19,0,0
37799,15,53,19,0,0
37809,15,53,19,0,0
37819,15,53,19,0,0
37829,15,53,19,0,0
37839,15,53,19,0,0
37849,15,53,19,0,0
37859,15,53,19,0,0
37869,15,53,19,0,0
37879,15,53,19,0,0
37889,15,53,19,0,0
37899,16,53,19,0,0
37909,16,53,19,0,0
37919,16,53,19,0,0
37929,16,53,19,0,0
37939,16,53,19,0,0
37949,16,53,19,0,0
37959,16,53,19,0,0
37969,16,53,19,0,0
37979,16,53,19,0,0
37989,16,53,19,0,0
37999,16,53,19,0,0
38009,16,53,19,0,0
38019,16,53,19,0,0
38029,16,53,19,0,0
38039,16,53,19,0,0
38049,17,53,19,0,0
38059,17,53,19,0,0
38069,17,53,19,0,0
38079,17,53,19,0,0
38089,17,53,19,0,0
38099,17,53,19,0,0
38109,17,53,19,0,0
38119,17,53,19,0,0
38129,17,53,19,0,0
38139,17,53,19,0,0
38149,17,53,19,0,0
38159,17,53,19,0,0
38169,17,53,19,0,0
38179,17,53,19,0,0
38189,17,53,19,0,0
38199,17,53,19,0,0
38209,18,53,19,0,0
38219,18,53,19,0,0
38229,18,53,19,0,0
38239,18,53,19,0,0
38249,18,53,19,0,0
38259,18,53,19,0,0
38269,18,53,19,0,0
38279,18,53,19,0,0
38289,18,53,19,0,0
38299,18,53,19,0,0
38309,18,53,19,0,0
38319,18,53,19,0,0
38329,18,53,19,0,0
38339,18,53,19,0,0
38349,18,53,19,0,0
38359,18,53,19,0,0
38369,19,53,19,0,0
38379,19,53,19,0,0
38389,19,53,19,0,0
38399,19,53,19,0,0
38409,19,53,19,0,0
38419,19,53,19,0,0
38429,19,53,19,0,0
38439,19,53,19,0,0
38449,19,53,19,0,0
38459,19,53,19,0,0
38469,19,53,19,0,0
38479,19,53,19,0,0
38489,19,53,19,0,0
38499,19,53,19,0,0
38509,20,53,19,0,0
38519,20,53,19,0,0
38529,20,53,19,0,0
38539,20,53,19,0,0
38549,20,53,19,0,0
38559,20,53,19,0,0
38569,20,53,19,0,0
38579,20,53,19,0,0
38589,20,53,19,0,0
38599,20,53,19,0,0
38609,20,53,19,0,0
38619,20,53,19,0,0
38629,20,53,19,0,0
38639,20,53,19,0,0
38649,20,53,19,0,0
38659,20,53,19,0,0
38669,20,53,19,0,0
38679,21,53,19,0,0
38689,21,53,19,0,0
38699,21,53,19,0,0
38709,21,53,19,0,0
38719,21,53,19,0,0
38729,21,53,19,0,0
38739,21,53,19,0,0
38749,21,53,19,0,0
38759,21,53,19,0,0
38769,21,53,19,0,0
38779,21,53,19,0,0
38789,21,53,19,0,0
38799,21,53,19,0,0
38809,21,53,19,0,0
38819,21,53,19,0,0
38829,21,53,19,0,0
38839,21,53,19,0,0
38849,22,53,19,0,0
38859,22,53,19,0,0
38869,22,53,19,0,0
38879,22,53,19,0,0
38889,22,53,19,0,0
38899,22,53,19,0,0
38909,22,53,19,0,0
38919,22,53,19,0,0
38929,22,53,19,0,0
38939,22,53,19,0,0
38949,22,53,19,0,0
38959,22,53,19,0,0
38969,22,53,19,0,0
38979,22,53,19,0,0
38989,22,53,19,0,0
38999,22,53,19,0,0
39009,22,53,19,0,0
39019,22,53,19,0,0
39029,23,53,19,0,0
39039,23,53,19,0,0
39049,23,53,19,0,0
39059,23,53,19,0,0
39069,23,53,19,0,0
39079,23,53,19,0,0
39089,23,53,19,0,0
39099,23,53,19,0,0
39109,23,53,19,0,0
39119,23,53,19,0,0
39129,23,53,19,0,0
39139,23,53,19,0,0
39149,23,53,19,0,0
39159,23,53,19,0,0
39169,23,53,19,0,0
39179,23,53,19,0,0
39189,23,53,19,0,0
39199,23,53,19,0,0
39209,23,53,19,0,0
39219,23,53,19,0,0
39229,23,53,19,0,0
39239,23,53,19,0,0
39249,23,53,19,0,0
39259,23,53,19,0,0
39269,23,53,19,0,0
39279,23,53,19,0,0
39289,23,53,19,0,0
39299,24,53,19,0,0
39309,24,53,19,0,0
39319,24,53,19,0,0
39329,24,53,19,0,0
39339,24,53,19,0,0
39349,24,53,19,0,0
39359,24,53,19,0,0
39369,24,53,19,0,0
39379,24,53,19,0,0
39389,24,53,19,0,0
39399,24,53,19,0,0
39409,24,53,19,0,0
39419,24,53,19,0,0
39429,24,53,19,0,0
39439,24,53,19,0,0
39449,24,53,19,0,0
39459,24,53,19,0,0
39469,24,53,19,0,0
39479,24,53,19,0,0
39489,24,53,19,0,0
39499,24,53,19,0,0
39509,24,53,19,0,0
39519,24,53,19,0,0
39529,24,53,19,0,0
39539,24,53,19,0,0
39549,24,53,19,0,0
39559,24,53,19,0,0
39569,24,53,19,0,0
39579,24,53,19,0,0
39589,24,53,19,0,0
39599,24,53,19,0,0
39609,24,53,19,0,0
39619,24,53,19,0,0
39629,24,53,19,0,0
39639,25,53,19,0,0
39649,25,53,19,0,0
39659,25,53,19,0,0
39669,25,53,19,0,0
39679,25,53,19,0,0
39689,25,53,19,0,0
39699,25,53,19,0,0
39709,25,53,19,0,0
39719,25,53,19,0,0
39729,25,53,19,0,0
39739,25,53,19,0,0
39749,25,53,19,0,0
39759,25,53,19,0,0
39769,25,53,19,0,0
39779,25,53,19,0,0
39789,25,53,19,0,0
39799,25,53,19,0,0
39809,25,53,19,0,0
39819,25,53,19,0,0
39829,25,53,19,0,0
39839,25,53,19,0,0
39849,25,53,19,0,0
39859,25,53,19,0,0
39869,25,53,19,0,0
39879,25,53,19,0,0
39889,25,53,19,0,0
39899,25,53,19,0,0
39909,25,53,19,0,0
39919,25,53,19,0,0
39929,25,53,19,0,0
39939,25,53,19,0,0
39949,26,53,19,0,0
39959,26,53,19,0,0
39969,26,53,19,0,0
39979,26,53,19,0,0
39989,26,53,19,0,0
39999,26,53,19,0,0
40009,26,53,19,0,0
40019,26,53,19,0,0
40029,26,53,19,0,0
40039,26,53,19,0,0
40049,26,53,19,0,0
40059,26,53,19,0,0
40069,26,53,19,0,0
40079,26,53,19,0,0
40089,26,53,19,0,0
40099,26,53,19,0,0
40109,26,53,19,0,0
40119,26,53,19,0,0
40129,26,53,19,0,0
40139,26,53,19,0,0
40149,26,53,19,0,0
40159,26,53,19,0,0
40169,26,53,19,0,0
40179,26,53,19,0,0
40189,26,53,19,0,0
40199,26,53,19,0,0
40209,26,53,19,0,0
40219,26,53,19,0,0
40229,26,53,19,0,0
40239,26,53,19,0,0
40249,27,53,19,0,0
40259,27,53,19,0,0
40269,27,53,19,0,0
40279,27,53,19,0,0
40289,27,53,19,0,0
40299,27,53,19,0,0
40309,27,53,19,0,0
40319,27,53,19,0,0
40329,27,53,19,0,0
40339,27,53,19,0,0
40349,27,53,19,0,0
40359,27,53,19,0,0
40369,27,53,19,0,0
40379,27,53,19,0,0
40389,27,53,19,0,0
40399,27,53,19,0,0
40409,27,53,19,0,0
40419,27,53,19,0,0
40429,27,53,19,0,0
40439,27,53,19,0,0
40449,27,53,19,0,0
40459,27,53,19,0,0
40469,27,53,19,0,0
40479,27,53,19,0,0
40489,28,53,19,0,0
40499,28,53,19,0,0
40509,28,53,19,0,0
40519,28,53,19,0,0
40529,28,53,19,0,0
40539,28,53,19,0,0
40549,28,53,19,0,0
40559,28,53,19,0,0
40569,28,53,19,0,0
40579,28,53,19,0,0
40589,28,53,19,0,0
40599,28,53,19,0,0
40609,28,53,19,0,0
40619,28,53,19,0,0
40629,28,53,19,0,0
40639,28,53,19,0,0
40649,28,53,19,0,0
40659,28,53,19,0,0
40669,28,53,19,0,0
40679,28,53,19,0,0
40689,28,53,19,0,0
40699,28,53,19,0,0
40709,28,53,19,0,0
40719,28,53,19,0,0
40729,29,53,19,0,0
40739,29,53,19,0,0
40749,29,53,19,0,0
40759,29,53,19,0,0
40769,29,53,19,0,0
40779,29,53,19,0,0
40789,29,53,19,0,0
40799,29,53,19,0,0
40809,29,53,19,0,0
40819,29,53,19,0,0
40829,29,53,19,0,0
40839,29,53,19,0,0
40849,29,53,19,0,0
40859,29,53,19,0,0
40869,29,53,19,0,0
40879,29,53,19,0,0
40889,29,53,19,0,0
40899,29,53,19,0,0
40909,29,53,19,0,0
40919,29,53,19,0,0
40929,29,53,19,0,0
40939,29,53,19,0,0
40949,29,53,19,0,0
40959,29,53,19,0,0
40969,29,53,19,0,0
40979,29,53,19,0,0
40989,29,53,19,0,0
40999,29,53,19,0,0
41009,29,53,19,0,0
41019,29,53,19,0,0
41029,29,53,19,0,0
41039,30,53,19,0,0
41049,30,53,19,0,0
41059,30,53,19,0,0
41069,30,53,19,0,0
41079,30,53,19,0,0
41089,30,53,19,0,0
41099,30,53,19,0,0
41109,30,53,19,0,0
41119,30,53,19,0,0
41129,30,53,19,0,0
41139,30,53,19,0,0
41149,30,53,19,0,0
41159,30,53,19,0,0
41169,30,53,19,0,0
41179,30,53,19,0,0
41189,30,53,19,0,0
41199,30,53,19,0,0
41209,30,53,19,0,0
41219,30,53,19,0,0
41229,30,53,19,0,0
41239,30,53,19,0,0
41249,30,53,19,0,0
41259,30,53,19,0,0
41269,30,53,19,0,0
41279,30,53,19,0,0
41289,30,53,19,0,0
41299,30,53,19,0,0
41309,30,53,19,0,0
41319,30,53,19,0,0
41329,30,53,19,0,0
41339,30,53,19,0,0
41349,30,53,19,0,0
41359,30,53,19,0,0
41369,30,53,19,0,0
41379,30,53,19,0,0
41389,30,53,19,0,0
41399,30,53,19,0,0
41409,30,53,19,0,0
41419,30,53,19,0,0
41429,30,53,19,0,0
41439,30,53,19,0,0
41449,30,53,19,0,0
41459,30,53,19,0,0
41469,30,53,19,0,0
41479,30,53,19,0,0
41489,30,53,19,0,0
41499,31,53,19,2,0
41509,31,53,19,2,0
41519,33,53,19,2,0
41529,34,53,19,2,0
41539,32,53,19,2,0
41549,28,53,19,2,0
41559,25,53,19,0,0
41569,22,53,19,0,0
41579,20,53,19,0,0
41589,19,53,19,0,0
41599,19,53,19,0,0
41609,18,53,19,0,0
41619,18,53,19,0,0
41629,18,53,19,0,0
41639,18,53,19,0,0
41649,18,53,19,0,0
41659,18,53,19,0,0
41669,18,53,19,0,0
41679,18,53,19,0,0
41689,18,53,19,0,0
41699,18,53,19,0,0
41709,19,53,19,0,0
41719,19,53,19,0,0
41729,19,53,19,0,0
41739,19,53,19,0,0
41749,19,53,19,0,0
41759,19,53,19,0,0
41769,20,53,19,0,0
41779,20,53,19,0,0
41789,20,53,19,0,0
41799,20,53,19,0,0
41809,20,53,19,0,0
41819,20,53,19,0,0
41829,20,53,19,0,0
41839,20,53,19,0,0
41849,21,53,19,0,0
41859,21,53,19,0,0
41869,21,53,19,0,0
41879,21,53,19,0,0
41889,21,53,19,0,0
41899,21,53,19,0,0
41909,21,53,19,0,0
41919,21,53,19,0,0
41929,21,53,19,0,0
41939,21,53,19,0,0
41949,22,53,19,0,0
41959,22,53,19,0,0
41969,22,53,19,0,0
41979,22,53,19,0,0
41989,22,53,19,0,0
41999,22,53,19,0,0
42009,22,53,19,0,0
42019,22,53,19,0,0
42029,22,53,19,0,0
42039,22,53,19,0,0
42049,22,53,19,0,0
42059,23,53,19,0,0
42069,23,53,19,0,0
42079,23,53,19,0,0
42089,23,53,19,0,0
42099,23,53,19,0,0
42109,23,53,19,0,0
42119,23,53,19,0,0
42129,23,53,19,0,0
42139,23,53,19,0,0
42149,23,53,19,0,0
42159,23,53,19,0,0
42169,23,53,19,0,0
42179,23,53,19,0,0
42189,24,53,19,0,0
42199,24,53,19,0,0
42209,24,53,19,0,0
42219,24,53,19,0,0
42229,24,53,19,0,0
42239,24,53,19,0,0
42249,24,53,19,0,0
42259,24,53,19,0,0
42269,24,53,19,0,0
42279,24,53,19,0,0
42289,24,52,19,0,0
42299,24,52,19,0,0
42309,24,52,19,0,0
42319,24,52,19,0,0
42329,24,52,19,0,0
42339,24,52,19,0,0
42349,24,52,19,0,0
42359,24,52,19,0,0
42369,25,52,19,0,0
42379,25,52,19,0,0
42389,25,52,19,0,0
42399,25,52,19,0,0
42409,25,52,19,0,0
42419,25,52,19,0,0
42429,25,52,19,0,0
42439,25,52,19,0,0
42449,25,52,19,0,0
42459,25,52,19,0,0
42469,25,52,19,0,0
42479,25,52,19,0,0
42489,25,52,19,0,0
42499,25,52,19,0,0
42509,25,52,19,0,0
42519,25,52,19,0,0
42529,25,52,19,0,0
42539,25,52,19,0,0
42549,25,52,19,0,0
42559,25,52,19,0,0
42569,25,52,19,0,0
42579,25,52,19,0,0
42589,26,52,19,0,0
42599,26,52,19,0,0
42609,26,52,19,0,0
42619,26,52,19,0,0
42629,26,52,19,0,0
42639,26,52,19,0,0
42649,26,52,19,0,0
42659,26,52,19,0,0
42669,26,52,19,0,0
42679,26,52,19,0,0
42689,26,52,19,0,0
42699,26,52,19,0,0
42709,26,52,19,0,0
42719,26,52,19,0,0
42729,26,52,19,0,0
42739,26,52,19,0,0
42749,26,52,19,0,0
42759,26,52,19,0,0
42769,26,52,19,0,0
42779,26,52,19,0,0
42789,26,52,19,0,0
42799,26,52,19,0,0
42809,26,52,19,0,0
42819,26,52,19,0,0
42829,26,52,19,0,0
42839,26,52,19,0,0
42849,26,52,19,0,0
42859,26,52,19,0,0
42869,26,52,19,0,0
42879,26,52,19,0,0
42889,26,52,19,0,0
42899,26,52,19,0,0
42909,26,52,19,0,0
42919,26,52,19,0,0
42929,26,52,19,0,0
42939,26,52,19,0,0
42949,27,52,19,0,0
42959,27,52,19,0,0
42969,27,52,19,0,0
42979,27,52,19,0,0
42989,27,52,19,0,0
42999,27,52,19,0,0
